망장애작업일련번호|정보센터국사코드|장비설치국사코드|장비관리번호|장비TID값|HFC커버리지CELL번호|RACK번호|SHELF번호|SLOT카드번호|포트번호|망장애작업복구번호|피해회선수;
9803611|E10100|W13240|FS344938|브라운스톤102동14-19F#1||||||2785939|3;
9803611|E10100|W13240|FS344939|브라운스톤102동21-26F#1||||||2785939|4;
9803611|E10100|W13240|FS344934|브라운스톤102동_근린_1-7F#1||||||2785939|0;
9803611|E10100|W13240|FS344940|브라운스톤102동27-34F#1||||||2785939|5;
9803611|E10100|W13240|FS344937|브라운스톤102동8-13F#1||||||2785939|2;
9803611|E10100|W13240|EV043456|HEDG.brstof0001||||||2785939|0;
9803611|E10100|W13240|FS344942|브라운스톤102동MDF#1||||||2785939|0;
9804699|F10100|N00041|FS023808|G_수정타운_5동(Z)1-2#1|||||||3;
9804223|A20100|M54817|FS300281|명품하이츠빌_ALL#M1S0_01_VOIP||||||2786436|21;
9804223|A20100|M84825|FS320428|명품하이츠빌2차_ALL#M1S0_01||||||2786436|11;
9804223|A20100|M84825|FS320429|명품하이츠빌2차_ALL#M2S0_02||||||2786436|17;
9804223|A20100|M84825|SP015089|명품하이츠빌2차_2N8RN/5DB||||||2786436|0;
9804223|A20100|M54817|SP014385|명품하이츠_16RN/5DB||||||2786436|0;
9804223|A20100|M54817|FS309423|명품하이츠빌_ALL#M2S0_02||||||2786436|21;
9804223|A20100|M54817|EV039899|HEDJ.KAS9610001||||||2786436|0;
9804223|A20100|M84825|EV041748|HEDJ.kas3060001||||||2786436|0;
9804701|F10100|N00041|FS023809|G_수정타운_5동(Z)3-4#1|||||||7;
9804150|C20100|N13183|FS029829|까치마을태화한진601동3-5_FX_M||||||2786167|10;
9804150|C20100|N13183|FS029841|까치마을태화한진603동14-17_TX_||||||2786167|8;
9804150|C20100|N13183|FS029843|까치마을태화한진604동1-5_GP_M2||||||2786167|4;
9804150|C20100|N13183|FS029845|까치마을태화한진604동6-9_TX_S||||||2786167|4;
9804150|C20100|N13183|FS029855|까치마을태화한진606동1-2TX_S||||||2786167|14;
9804150|C20100|N13183|FS029878|까치마을태화한진606동3-5_FX_M2||||||2786167|16;
9804150|C20100|N13183|FS029903|까치마을태화한진610동6-9_GP_M||||||2786167|8;
9804150|C20100|N13183|FS029923|까치마을태화한진612동1-5-GP_M2||||||2786167|11;
9804150|C20100|C20502|FS214839|까치마을태화한진VD전용||||||2786167|0;
9804150|C20100|N13183|FS029831|까치마을태화한진602동1-2_TX_S||||||2786167|5;
9804150|C20100|N13183|FS029837|까치마을태화한진603동6-9_TX_S||||||2786167|9;
9804150|C20100|N13183|FS029848|까치마을태화한진605동1-2_FX_M||||||2786167|16;
9804150|C20100|N13183|FS029891|까치마을태화한진608동3-5_FX_M||||||2786167|15;
9804150|C20100|N13183|FS029893|까치마을태화한진609동1-2_GP_M||||||2786167|9;
9804150|C20100|N13183|FS029894|까치마을태화한진609동1-2_GP_M2||||||2786167|9;
9804150|C20100|N13183|FS029896|까치마을태화한진609동3-5_TX_S||||||2786167|4;
9804150|C20100|N13183|FS029897|까치마을태화한진609동6-7_GP_M||||||2786167|9;
9804150|C20100|N13183|FS029905|까치마을태화한진611동1-2_GP_M||||||2786167|10;
9804150|C20100|N13183|FS029922|까치마을태화한진612동1-5_GP_M||||||2786167|6;
9804150|C20100|N13183|FS029924|까치마을태화한진612동6-9_FX_M||||||2786167|10;
9804150|C20100|N13183|FS029925|까치마을태화한진612동6-9_TX_S||||||2786167|8;
9804150|C20100|C20502|FS304277|까치마을태화한진_MDF||||||2786167|0;
9804150|C20100|N13183|FS029835|까치마을태화한진603동1-5_TX_S||||||2786167|4;
9804150|C20100|N13183|FS029836|까치마을태화한진603동6-9_GP_M||||||2786167|7;
9804150|C20100|N13183|FS029838|까치마을태화한진603동10-13_GP_||||||2786167|11;
9804150|C20100|N13183|FS029898|까치마을태화한진609동6-7_GP_M2||||||2786167|7;
9804150|C20100|N13183|FS029900|까치마을태화한진609동8-9_TX_S||||||2786167|1;
9804150|C20100|N13183|FS029901|까치마을태화한진610동1-5_FX_M||||||2786167|15;
9804150|C20100|N13183|FS029842|까치마을태화한진604동1-5_GP_M||||||2786167|13;
9804150|C20100|N13183|FS029844|까치마을태화한진604동6-9_FX_M||||||2786167|6;
9804150|C20100|N13183|FS029902|까치마을태화한진610동1-5_TX_S||||||2786167|8;
9804150|C20100|N13183|FS029909|까치마을태화한진611동3-5_FX_M||||||2786167|11;
9804150|C20100|N13183|SP007826|까치마을태화한진_V2524||||||2786167|0;
9804150|C20100|N13183|FS029830|까치마을태화한진602동1-2_FX_M||||||2786167|8;
9804150|C20100|N13183|FS029833|까치마을태화한진602동3-5_GP_M3||||||2786167|4;
9804150|C20100|N13183|FS029840|까치마을태화한진603동14-17_FX_||||||2786167|14;
9804150|C20100|N13183|FS029887|까치마을태화한진608동1-2_TX_SS||||||2786167|10;
9804150|C20100|N13183|FS029916|까치마을태화한진611동6-7_GP_M2||||||2786167|7;
9804150|C20100|N13183|FS162206|까치마을태화한진608동6-7_TX-SS||||||2786167|1;
9804150|C20100|N13183|FS304254|까치마을태화한진606동3-5_FX_M||||||2786167|2;
9804150|C20100|C20502|PE001007|VDSL까치마을태화한진CS-09(A)||||||2786167|2;
9804150|C20100|N13183|FS029828|까치마을태화한진601동1-2_TX_S||||||2786167|13;
9804150|C20100|N13183|FS029834|까치마을태화한진603동1-5_FX_M||||||2786167|8;
9804150|C20100|N13183|FS029899|까치마을태화한진609동8-9_FX_M||||||2786167|12;
9804150|C20100|N13183|FS029914|까치마을태화한진611동6-7_GP_M||||||2786167|11;
9804150|C20100|C20502|RC000033|GYC7003||||||2786167|185;
9804150|C20100|N13183|SP014435|까치마을태화한진_GEONU전원감시||||||2786167|0;
9804150|C20100|N13183|FS029839|까치마을태화한진603동10-13#2M[||||||2786167|4;
9804150|C20100|N13183|FS029879|까치마을태화한진606동6-7_TX_S2||||||2786167|14;
9804150|C20100|N13183|FS029892|까치마을태화한진608동6-7_TX_SS||||||2786167|12;
9804150|C20100|N13183|FS029906|까치마을태화한진611동1-2_GP_M2||||||2786167|6;
9804150|C20100|N13183|FS029919|까치마을태화한진611동8-9_FX_M||||||2786167|13;
9804150|C20100|N13183|FS029832|까치마을태화한진602동3-5_GP_M2||||||2786167|6;
9804150|C20100|N13183|FS029852|까치마을태화한진605동3-5_TX_S||||||2786167|11;
9804150|C20100|N13183|FS029881|까치마을태화한진607동1-2_FX_M||||||2786167|7;
9804150|C20100|N13183|FS029884|까치마을태화한진607동3-5TX_S||||||2786167|17;
9804150|C20100|N13183|FS029904|까치마을태화한진610동6-9_GP_M2||||||2786167|14;
9804150|C20100|N13183|FS029911|까치마을태화한진611동3-5_TX_S||||||2786167|8;
9804150|C20100|N13183|FS029921|까치마을태화한진611동8-9_TX_S||||||2786167|7;
9804150|C20100|N13183|FS151088|까치마을태화한진609동3_5-FX_M||||||2786167|13;
9804944|J10100|N35557|FS183795|[Mini08]내유동 골드빌라#101동|||||||3;
9804944|J10100|N35557|FS223452|[Mini08]내유동 골드빌라#112동|||||||1;
9804944|J10100|N35557|FS183798|[Mini08]내유동 골드빌라#102동|||||||3;
9804944|J10100|N35557|FS183799|[Mini08]내유동 골드빌라#103동|||||||3;
9804944|J10100|N35557|FS185746|[Mini08]내유동 골드빌라#107동|||||||1;
9804944|J10100|N35557|FS193456|[Mini08]내유동 골드빌라#111동|||||||1;
9804944|J10100|N35557|FS292280|[Mini08]내유동 골드빌라#110동(|||||||1;
9804944|J10100|N35557|FS190931|[Mini08]내유동 골드빌라#106동|||||||3;
9804944|J10100|N35557|FS271224|[Mini08]내유동 골드빌라#113동|||||||2;
9804944|J10100|N35557|FS292279|[Mini08]내유동 골드빌라#104동|||||||0;
9804944|J10100|N35557|FS184411|[Mini08]내유동 골드빌라#108동|||||||1;
9804944|J10100|N35557|FS185744|[Mini08]내유동 골드빌라#105동|||||||4;
5011437457901|H10100|N24424|WB464021|WB464021|29|||||2786507|11;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|011||2786347|10;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|021||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|031||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|041||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|051||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|061||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|071||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|101||2786347|;
10612679300|N00056|M20158|NR026142|SKT오치중심국_SG7000_FTTH#5||01|01|081||2786347|;
9804474|N00936|N17674|NL012199|KGCWWS_N_LDS2|||||||0;
9804474|N00936|N17674|NL012196|KG_CWD_WS_LDS1|||||||0;
9804474|N00936|N17245|NL012194|KG_CW_DS_LDS1|||||||0;
9804474|N00936|N17245|NL012195|KG_CW_DS_LDS2|||||||0;
9804474|N00936|N17674|NL012198|KGCWWS_N_LDS1|||||||0;
9804474|N00936|N17674|NL012197|KG_CWD_WS_LDS2|||||||0;
9803893|B20100|N00983|WB6045C1||17|||||2786243|116;
9803893|B20100|N00983|CM6045K1||17|||||2786243|37;
9803327|N03038|N04431|FS056707|삼천 신일강변_101_8-9_M||||||2785940|15;
9803327|N03038|N04431|FS056690|삼천 신일강변_101_1-2_S1||||||2785940|12;
9803327|N03038|N04431|FS056706|삼천 신일강변_101_6-7_S||||||2785940|13;
9803327|N03038|N04431|FS056705|삼천 신일강변_101_3-5_M||||||2785940|16;
9804945|J10100|N16133|EV001830|HEIS.pjkham01|||||||0;
9804945|J10100|N16133|FS067261|교하월드메르디앙#707GFX_3-4|||||||12;
9804945|J10100|N16133|FS090036|교하월드메르디앙#701GPON_1-4|||||||2;
9804945|J10100|N16133|FS304911|교하월드메르디앙#704GFX_1-2(G)|||||||2;
9804945|J10100|N16133|FS067255|교하월드메르디앙#704GPON_5-6|||||||15;
9804945|J10100|N16133|FS092135|교하월드메르디앙#706GPON_3-4|||||||6;
9804945|J10100|N16133|EV001907|HEIS.pjkham02|||||||0;
9804945|J10100|N16133|FS120817|교하월드메르디앙#703GPON_1-4|||||||3;
9804945|J10100|N16133|FS067251|교하월드메르디앙#702GFX_1-4|||||||14;
9804945|J10100|N16133|FS067252|교하월드메르디앙#703GFX_1-4(G)|||||||16;
9804945|J10100|N16133|FS067260|교하월드메르디앙#707GPON_1-2|||||||7;
9804945|J10100|N16133|EV002075|HEIS.pjkham03|||||||0;
9804945|J10100|N16133|FS067250|교하월드메르디앙#701GFX_1-4(G)|||||||12;
9804945|J10100|N16133|FS067254|교하월드메르디앙#704GFX_3-4|||||||10;
9804945|J10100|N16133|EV007715|HEIS.pjkham06|||||||0;
9804945|J10100|N16133|FS067256|교하월드메르디앙#705GFX_1-2(G)|||||||15;
9804945|J10100|N16133|FS067257|교하월드메르디앙#705GFX_3-4(G)|||||||13;
9804945|J10100|N16133|FS067253|교하월드메르디앙#704GPON1_1-2|||||||6;
9804945|J10100|N16133|FS067258|교하월드메르디앙#706GFX_1-2|||||||6;
9804945|J10100|N16133|FS067259|교하월드메르디앙#706GTX2_5-6|||||||14;
9804945|J10100|N16133|FS092133|교하월드메르디앙#705GPON_5-6|||||||11;
9804945|J10100|N16133|FS134311|교하월드메르디앙#702GPON_1-4|||||||2;
9804945|J10100|N16133|FS186089|교하월드메르디앙7단지_VOIP_L2|||||||0;
9804945|J10100|N16133|FS291817|교하월드메르디앙#706GFX_1-2(G)|||||||4;
9804808|N00935|N31249|EV016713|HEPD.hdgnan0002|||||||0;
9804808|N00935|N31249|FS168854|흥덕경남아너스빌1단지_MDF|||||||0;
9804808|N00935|N31249|NR015606|흥덕경남아너스빌1단지(BGP)_L3|||||||209;
9804808|N00935|N31249|EV015991|HEPD.hdgnan0001|||||||0;
9804808|N00935|N31249|EV024418|HEPD.hdgnan0003|||||||0;
9804033|J10100|N56759|FS224571|삼화레저타운_다동_GPON||||||2786575|7;
9804943|B20100|M38403|RN026700|SSJJSB020B02_0B02|||||||0;
9804943|B20100|M05725|RN021668|HSSJ09010_0901|||||||0;
9804943|B20100|B20100|NR018305|PSYNJ_GPON#3_10G|||||||46;
9804943|B20100|B20100|NR024110|PSYNJ_Biz_GPON#210|||||||19;
9804943|B20100|N46880|RN015793|YJYA0B0100B01|||||||0;
10612679600|N03029|M18132|FS275361|Biz광랜_사천제일의원||01|01|011||2786672|2;
10612679600|N03029|M18132|FS275361|Biz광랜_사천제일의원||01|01|021||2786672|0;
9804946|J10100|N33734|FS178171|금촌 삼산_MDF_1-6|||||||15;
5011437461301|A40100|N04463|WB132021|WB132021|20-4|||||2786168|11;
10612683100|N03038|M82354|FS319732|Biz_전북익산_신동 휴드림빌B_O||01|01|011||2786244|3;
10612683100|N03038|M82354|FS319732|Biz_전북익산_신동 휴드림빌B_O||01|01|021||2786244|0;
10612682500|N01710|N28674|FS152721|우림가동(M1S2)_5-6라인||01|01|011||2785941|10;
10612682500|N01710|N28674|FS152721|우림가동(M1S2)_5-6라인||01|01|021||2785941|0;
10612682500|N01710|N28674|FS152728|우림나동(M1)_1-2라인||01|01|011||2786509|11;
10612682500|N01710|N28674|FS152728|우림나동(M1)_1-2라인||01|01|021||2786509|0;
10612682500|N01710|N28674|FS152723|우림가동(M2)_7-8라인||01|01|011||2786576|7;
10612682500|N01710|N28674|FS152723|우림가동(M2)_7-8라인||01|01|021||2786576|0;
10612679200|A10100|W03651|FS335953|BIZ-G송파대로르노삼성#01||01|01|011||2786674|2;
10612679200|A10100|W03651|FS335953|BIZ-G송파대로르노삼성#01||01|01|021||2786674|0;
9804458|N04428|N18647|PL036588|속초_교동협성_V2324K_#1||||||2786510|7;
9804458|N04428|N18647|SP010299|속초_교동협성_RNT_1(631-3995)||||||2786510|0;
9804457|N04428|N18647|PL049114|속초_교동협성_V5924C_#2||||||2786511|12;
9803880|N03029|N31725|RN012618|CWSKTHYMC2703||||||1|0;
9803880|N03029|N30651|K0003041|BcN_S02_함양마천||||||1|0;
9803880|N27371|N30665|RN012141|CWBWHMYA0201||||||1|0;
9804646|A40100|A40518|RA000557|SBCJRWS||||||1|167;
9799282|N00935|N06771|FS034074|동천현대홈타운1차_102_1-2#2||||||1|16;
9804947|J10100|N33447|FS177415|금촌 장안4 하나_7라인|||||||6;
9804947|J10100|N33447|FS177414|금촌 장안4 하나_3라인(G)|||||||11;
9799282|N00935|N06771|FS034077|동천현대홈타운1차_103_1-2#1||||||1|9;
9799282|N00935|N06771|PL038967|동천현대홈타운1차_MDF(BV)#1||||||1|0;
9799282|N00935|N06771|FS034082|동천현대홈타운1차_103_3-4#1P||||||1|12;
9799282|N00935|N06771|FS034093|동천현대홈타운1차_106_1-4#1P||||||1|16;
9799282|N00935|N06771|FS298385|동천현대홈타운1차_102_1-2#1P||||||1|4;
9799282|N00935|N06771|PE001012|동천현대홈타운1차_V50_CU3||||||1|2;
9799282|N00935|N06771|FS223475|동천현대홈타운1차_107_1-2#2||||||1|1;
9799282|N00935|N06771|RN004445|SGCDCHD1||||||1|92;
9799282|N00935|N06771|FS034068|동천현대홈타운1차_101_1-2#1P||||||1|20;
9799282|N00935|N06771|FS034071|동천현대홈타운1차_101_3-4#1||||||1|16;
9799282|N00935|N06771|FS034085|동천현대홈타운1차_104_1-2#1P||||||1|18;
9799282|N00935|N06771|FS226489|동천현대홈타운1차_106_1-4#2||||||1|11;
9799282|N00935|N06771|FS034089|동천현대홈타운1차_105_1-2#1P||||||1|10;
9799282|N00935|N06771|FS034096|동천현대홈타운1차_107_1-2#1P||||||1|18;
9799282|N00935|N06771|FS223627|동천현대홈타운1차_MDF#1P||||||1|1;
9799282|N00935|N06771|FS034091|동천현대홈타운1차_105_3-4#1P||||||1|8;
9799282|N00935|N06771|FS034087|동천현대홈타운1차_104_3-4#1P||||||1|19;
10612669500|N12231|W00196|FS331757|코아루프라임시티2차_A_6F||01|01|011||2786438|1;
10612669500|N12231|W00196|FS331757|코아루프라임시티2차_A_6F||01|01|031||2786438|0;
10612669200|N01711|N27323|FS146176|풍기_동일하이빌_114#3_4F||01|01|011||2786169|19;
10612669200|N01711|N27323|FS146176|풍기_동일하이빌_114#3_4F||01|01|031||2786169|0;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|031||2785942|30;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|041||2785942|;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|051||2785942|;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|061||2785942|;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|071||2785942|;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|081||2785942|;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|091||2785942|;
10612681400|F10100|M22834|NR026213|논산_휴먼시아3단지(SG7000G||01|01|101||2785942|;
9804948|J10100|N33425|FS292190|금촌 장안미래_101동_2|||||||4;
9804948|J10100|N33425|FS177212|금촌 장안미래_102동|||||||4;
9804948|J10100|N33425|FS177213|금촌 장안미래_103동|||||||7;
9804948|J10100|N33425|FS223042|금촌 장안미래_101동_1|||||||4;
9804948|J10100|N33425|FS177211|금촌 장안미래_101동|||||||13;
9804948|J10100|N33425|FS294674|금촌 장안미래_103동(G)|||||||1;
9804396|C20100|N04871|FS133898|석남동남/2동9-16_TX_S|||||||11;
9804396|C20100|N18519|EV004384|HEIG.woolim02|||||||0;
9804396|C20100|N18519|FS098309|우림필유_101/3-4S(5F_IDF)상가|||||||7;
9804396|C20100|N04871|FS133897|석남동남/4동1-8_GP_M|||||||10;
9804396|C20100|N04871|FS133899|석남동남/2동17-20_TX_SS|||||||6;
9804396|C20100|N01175|WB404S11||서구27-1||||||225;
9804396|C20100|N01175|WB404S12||서구23||||||350;
9804396|C20100|N01175|WB404Y01||서구28-1||||||0;
9804396|C20100|N18519|FS097890|우림필유_101/1-2m|||||||6;
9804396|C20100|N18519|FS098308|우림필유_101/3-4M|||||||17;
9804396|C20100|N18519|FS098313|우림필유_103/1-2S|||||||7;
9804396|C20100|N24437|FS130980|가좌신명1차/102/1-8_GP_M|||||||8;
9804396|C20100|N24438|FS130991|가좌신명2차/205/1-8/TX_S|||||||13;
9804396|C20100|N04871|FS133771|석남동남/1동_GP_M|||||||7;
9804396|C20100|N02421|PL013236|인천테크피아_M1(V)|||||||11;
9804396|C20100|N01175|WB404S12||서구27||||||322;
9804396|C20100|N01175|WB404Y03||서구27||||||0;
9804396|C20100|N24437|FS130978|가좌신명1차/101/1-8_GP_M|||||||11;
9804396|C20100|N24437|FS130981|가좌신명1차/101/9-12_TX_S|||||||8;
9804396|C20100|N04871|FS133895|석남동남/2동1-8_GP_M|||||||7;
9804396|C20100|N04871|FS133900|석남동남/3동9-16_TX_S|||||||12;
9804396|C20100|N68442|FS237735|세한특수(주)_비즈광랜|||||||2;
9804396|C20100|N02421|RN002097|GYO4505|||||||14;
9804396|C20100|N01175|WB404Y03||서구27-1||||||0;
9804396|C20100|N01175|CM404002||서구27||||||69;
9804396|C20100|N24437|EV009362|HEIG.gajas101|||||||0;
9804396|C20100|N24438|EV011939|HEIG.gajas202|||||||0;
9804396|C20100|N18519|FS098314|우림필유_104/1-2M(5F_IDF)|||||||10;
9804396|C20100|N18519|FS098315|우림필유_104/1-2S|||||||12;
9804396|C20100|N24438|FS130987|가좌신명2차/202/1-7/GP_M|||||||8;
9804396|C20100|N18519|FS098310|우림필유_101/5S|||||||11;
9804396|C20100|N18519|FS098311|우림필유_102/1-2S|||||||8;
9804396|C20100|N18519|FS224607|우림필유_MDF1|||||||0;
9804396|C20100|N04871|MO000393|MO000393|||||||0;
9804396|C20100|N04871|RN003549|GYC7544|||||||28;
9804396|C20100|N01175|CM404001||서구28-1||||||3;
9804396|C20100|N24437|EV018712|HEIG.gajas10002|||||||0;
9804396|C20100|N24437|FS130979|가좌신명1차/101/12-20_GP_M2|||||||19;
9804396|C20100|N24438|FS130989|가좌신명2차/201/8-10/TX_S|||||||2;
9804396|C20100|N04871|FS133896|석남동남/3동1-8_GP_M|||||||11;
9804396|C20100|N14899|RN008490|GYC4552|||||||0;
9804396|C20100|N01175|WB404S11||서구28-1||||||4;
9804396|C20100|N18519|EV003741|HEIG.woolim01|||||||0;
9804396|C20100|N24438|EV009363|HEIG.gajas201|||||||0;
9804396|C20100|N18519|FS098317|우림필유_104/3-4S2|||||||14;
9804396|C20100|N24437|FS130982|가좌신명1차/102/9-12_TX_S|||||||6;
9804396|C20100|N24438|FS130988|가좌신명2차/204/1-6/GP_M|||||||17;
9804396|C20100|N24438|FS130990|가좌신명2차/202/8-10/TX_S|||||||7;
9804396|C20100|N01175|CM404001||서구27-1||||||42;
9804396|C20100|N18519|EV026406|HEIG.woolim0004|||||||0;
9804396|C20100|N04871|FS133901|석남동남/4동9-16_TX_S|||||||8;
9804396|C20100|N18519|FS098312|우림필유_103/1-2M|||||||13;
9804396|C20100|N18519|FS098316|우림필유_104/3-4m(5F_IDF)|||||||4;
9804396|C20100|N24438|FS130986|가좌신명2차/201동/1-7/GP_M|||||||14;
10612683400|N01710|N29466|FS217763|부영중흥마을605-2||01|01|011||2785943|0;
10612683400|N01710|N29466|FS217763|부영중흥마을605-2||01|01|031||2785943|6;
10612682500|N01710|N28674|FS152733|우림나동(M2)_7-8라인||01|01|011||2786350|10;
10612682500|N01710|N28674|FS152719|우림가동(M1)_1-2라인||01|01|011||2786512|9;
10612682500|N01710|N28674|FS152719|우림가동(M1)_1-2라인||01|01|021||2786512|0;
10612682500|N01710|N28674|FS152720|우림가동(M1S1)_3-4라인||01|01|011||2786170|9;
10612682500|N01710|N28674|FS152720|우림가동(M1S1)_3-4라인||01|01|021||2786170|0;
10612682500|N01710|N28674|FS152732|우림나동(M1S2)_5-6라인||01|01|011||2786771|1;
10612682500|N01710|N28674|FS152732|우림나동(M1S2)_5-6라인||01|01|021||2786771|0;
10612683400|N01710|N29466|FS157517|부영중흥마을605-1||01|01|011||2786772|12;
10612683400|N01710|N29466|FS157517|부영중흥마을605-1||01|01|021||2786772|0;
10612683400|N01710|N29466|FS157517|부영중흥마을605-1||01|01|031||2786772|0;
10612683000|N00935|I10421|PL014199|풍덕천삼익풍림동아_110#1P||01|01|011||2786773|0;
10612683000|N00935|I10421|PL014199|풍덕천삼익풍림동아_110#1P||01|01|021||2786773|18;
9804709|N03038|N40492|NR020717|남원 BCN_남원 중심국_남원링_M1|||||||0;
9804709|N03038|N40509|NR019422|임실 BCN 임실강진 기지국_OLT_1|||||||0;
9804709|N03038|N40513|NR019426|임실 BCN 사매 기지국_OLT_1|||||||0;
9804709|N03038|N40748|NR021644|BCN_임실_GOLT_V5848G_1|||||||72;
9804709|N03038|M82656|FS319202|전북임실_관촌 수클래식_E_SM|||||||2;
9804709|N03038|N51851|NR021959|임실 BCN_오수 기지국_V5812_1|||||||0;
9804709|N03038|N40492|NR024597|남원 BCN_남원 중심국_임실링_M1|||||||0;
9804709|N03038|N52127|NR021637|임실 BCN_관촌회봉기지국_V5848_|||||||40;
9804709|N03038|N40508|NR019424|임실 BCN 인계2 기지국_OLT_1|||||||0;
9804709|N03038|N40509|NR019477|임실 BCN 임실강진 기지국_OLT2|||||||0;
10612682500|N01710|N28674|FS152733|우림나동(M2)_7-8라인||01|01|021||2786350|0;
10612682500|N01710|N28674|FS152731|우림나동(M1S1)_3-4라인||01|01|011||2785945|10;
10612682500|N01710|N28674|FS152731|우림나동(M1S1)_3-4라인||01|01|021||2785945|0;
9804709|N03038|N40510|NR019420|임실 BCN 청웅 기지국_OTL_1|||||||0;
9804709|N03038|N40507|NR019427|임실 BCN 대곡리 기지국_OLT_1|||||||0;
9804709|N03038|N40748|NR019478|BCN_임실_GOLT_SG7000G_1|||||||1;
9804709|N03038|N40512|NR019425|임실 BCN 이인리 기지국_OLT_1|||||||0;
9804709|N03038|N51851|NR021643|임실 BCN_오수 기지국_FTTH_V584|||||||27;
9804709|N03038|N40511|NR019421|임실 BCN 장재리 기지국_OLT_1|||||||0;
9804709|N03038|N40492|NR026802|남원 BCN_남원 중심국_임실링_M2|||||||0;
9804787|A20100|N25582|EV010342|HEDJ.KAS09901|||||||0;
9804787|A20100|N25582|FS135066|탑건진선미_5-6#M1S0_01_VOIP_U|||||||7;
9804860|N00936|N00936|NR021132|KG_UJB_FTTH2|||||||225;
9804860|N00936|N00936|NR021133|KG_UJB_FTTH3|||||||352;
9804860|N00936|N00936|NR021131|KG_UJB_FTTH1|||||||283;
9804665|A40100|N33279|FS235389|상계비콘드림힐_301동_1-8(s)|||||||23;
9804715|A40100|N33279|FS176739|상계비콘드림힐_301동_1-8M(PON)|||||||23;
9804949|J10100|N32781|FS175930|금촌 장안초원1_1-7|||||||14;
9804949|J10100|N34995|EV017969|OEIS.pajhdt0001|||||||0;
9804949|J10100|N32781|FS175931|금촌 장안초원1_8-16|||||||9;
9804949|J10100|N34995|PL016316|금촌 현대타워_MDF_V100|||||||2;
9804949|J10100|N32781|FS296502|금촌 장안초원1_8-16(G)|||||||9;
9804949|J10100|N34995|FS181871|금촌 현대타워_MDF|||||||0;
10612683400|N01710|N34469|FS180486|[Mini08]오팔칠원룸||01|01|011||2786677|0;
10612683400|N01710|N34469|FS180486|[Mini08]오팔칠원룸||01|01|021||2786677|1;
9804809|A20100|N25582|FS169537|탑건진선미_1-4/7-9#M2S1_03|||||||16;
9804809|A20100|N25582|FS135067|탑건진선미_1-4/7-9#M2S0_02|||||||16;
9804400|C20100|C20522|FS064488|부개2대동1/5-6TX_S|||||||8;
9804400|C20100|C20522|FS064489|부개2대동1/7-8FX_M|||||||7;
9804400|C20100|C20522|FS064493|부개2대동2/5-6GP_M|||||||10;
9804400|C20100|C20522|FS064497|부개2대동4/1-2GP_M|||||||14;
9804400|C20100|C20522|RC000092|GYC7411|||||||111;
9804400|C20100|C20522|FS064492|부개2대동2/3-4GP_M|||||||6;
9804400|C20100|C20522|FS064503|부개2대동5/9-10TX_S|||||||6;
9804400|C20100|C20522|FS064504|부개2대동6/1-2TX_S|||||||15;
9804400|C20100|C20522|FS064490|부개2대동1/9-10GP_M|||||||7;
9804400|C20100|C20522|FS064499|부개2대동5/1-2GP_M|||||||15;
9804400|C20100|C20522|FS064506|부개2대동6/5-6GP_M|||||||9;
9804400|C20100|C20522|FS064491|부개2대동2/1-2GP_M|||||||17;
9804400|C20100|C20522|FS064505|부개2대동6/3-4GP_M|||||||9;
9804400|C20100|C20522|FS064487|부개2대동1/3-4FX_M|||||||8;
9804400|C20100|C20522|FS064501|부개2대동5/5-6GP_M|||||||11;
9804400|C20100|C20522|SP009640|부개2대동 V2524G|||||||0;
9804400|C20100|C20522|FS064498|부개2대동4/3-4TX_S|||||||6;
9804400|C20100|C20522|FS064502|부개2대동5/7-8GP_M|||||||5;
9804400|C20100|C20522|FS064507|부개2대동6/7-8GP_M|||||||9;
9804400|C20100|C20522|FS064500|부개2대동5/3-4TX_S|||||||5;
9804400|C20100|C20522|FS064508|부개2대동6/9-10GP_M|||||||8;
9804400|C20100|C20522|FS064463|부개2대동1/1-2FX_M|||||||9;
9804400|C20100|C20522|FS064494|부개2대동3/1-2GP_M|||||||9;
9804400|C20100|C20522|FS064495|부개2대동3/3-4TX_S|||||||6;
